Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-ReasonForHIVTestingExample.json	1023	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-clinician-user-index.json	1659	78	0	0	0	0	0	152	0	132	0	0	0	0	0	0	0	0	0	0	41	105	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-test-types.json	708	2	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	6	59	0	0	0	0	0	0
fsh-generated/resources/Organization-PerformingOrganizationExample.json	1108	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-art-initiated.json	2690	98	0	0	0	0	0	1330	0	1281	0	0	0	0	0	0	0	0	0	0	373	1151	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	1423	41	0	0	0	0	0	1192	0	1135	0	0	0	0	0	0	0	1	0	0	280	813	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-hiv-practitioner.json	2521	77	1	0	0	0	0	978	0	906	0	0	0	0	0	0	0	0	0	0	230	697	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-transport-location.json	1226	28	0	0	0	0	0	562	0	559	0	0	1	0	0	0	0	0	0	0	137	514	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-patient-age-years.json	1558	53	0	0	0	0	0	132	0	132	0	0	0	0	0	0	0	0	0	0	41	104	0	0	0	1	0	0
fsh-generated/resources/Practitioner-PerformingPractitionerExample.json	527	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
fsh-generated/resources/Observation-ARTRegimenSwitchedOrSubstitutedExample.json	855	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-patient.json	3121	118	0	0	0	0	0	1100	0	1018	0	0	0	0	0	0	0	0	0	0	262	931	0	0	0	5	0	1
