Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Organization-RequestingOrganizationExample.json	656	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-patient-is-new.json	2787	118	0	0	0	0	0	1423	0	1416	0	0	0	0	0	0	0	1	0	0	327	1193	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-art-initiated.json	2690	116	0	0	0	0	0	1543	0	1541	0	0	0	0	0	0	0	2	0	0	354	1346	0	0	0	13	0	1
fsh-generated/resources/CodeSystem-laboratory-report-organization-information.json	755	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	29	0	0	0	1	0	0
fsh-generated/resources/CarePlan-ARVTreatmentRegimenChangedExample.json	1211	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0
fsh-generated/resources/Bundle-VLSMS-VL-Request-Document.json	59098	134	0	0	0	0	0	0	3	168	0	0	0	0	0	0	0	0	0	0	308	160	0	0	0	0	0	1
fsh-generated/resources/Observation-ReasonForHIVTestingExample.json	1023	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-reason-for-assessment.json	1488	6	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	0	11	75	0	0	0	0	0	0
fsh-generated/resources/Observation-ARVRegimenChangeExample.json	1116	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-HIV-lab-order.json	4869	274	0	0	0	0	0	1942	0	1973	0	0	1	0	0	0	0	1	0	0	380	1355	0	0	0	11	0	2
fsh-generated/resources/Practitioner-ResultsInterpreterExample.json	525	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Organization-HIVOrganizationExample.json	654	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/CarePlan-ARVTreatmentInitiatedExample.json	1195	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	1423	50	0	0	0	0	0	1439	0	1405	0	0	0	0	0	0	0	1	0	0	299	1055	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-viral-load-suspend-treatment-test-result.json	3534	166	0	0	0	0	0	1623	0	1618	0	0	0	0	0	0	0	1	0	0	363	1319	0	0	0	11	0	3
fsh-generated/resources/Device-TestingPlatformExample.json	425	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/Observation-ARTInitiatedExample.json	824	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-viral-load-test-result.json	4656	227	0	0	0	0	0	1782	0	1754	0	0	0	0	0	0	0	2	0	0	385	1461	0	0	0	11	0	2
fsh-generated/resources/StructureDefinition-hiv-patient-breastfeeding.json	2665	142	0	0	0	0	0	1436	0	1394	0	0	0	0	0	0	0	1	0	0	327	1189	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-hiv-organization.json	2911	128	0	0	0	0	0	1037	0	1020	0	0	0	0	0	0	0	0	0	0	218	770	0	0	0	10	0	1
fsh-generated/resources/Patient-HIVPatientExample.json	890	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	5	0	0	0	0	0	0
fsh-generated/resources/Observation-ARTRegimenSwitchedOrSubstitutedExample.json	855	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0
fsh-generated/resources/Organization-PerformingOrganizationExample.json	1108	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-performing-organization-district-index.json	1692	63	1	0	0	0	0	171	0	163	0	0	0	0	0	0	0	0	0	0	27	115	0	0	0	1	0	0
fsh-generated/resources/Transport-SampleDispatchedToLabExample.json	699	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Organization-ImplementingPartnerOrganizationExample.json	871	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Task-HIVLabOrderTaskExample.json	1304	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0
fsh-generated/resources/Encounter-TargetFacilityEncounterExample.json	543	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
